order_id,product_id,customer_id,quantity_ordered,price_each
2225,18,49,2,20.0
2226,2,38,3,40.0
2227,15,45,3,60.0
2228,13,37,2,70.0
2229,17,21,2,40.0
2230,2,37,2,90.0
2231,7,25,3,80.0
2232,15,19,1,20.0
2233,14,46,2,10.0
2234,3,4,4,20.0
2235,3,41,4,70.0
2236,2,43,4,90.0
2237,5,10,3,60.0
2238,14,19,4,30.0
2239,3,14,3,60.0
2240,10,14,2,10.0
2241,9,23,2,60.0
2242,16,2,1,40.0
2243,10,33,1,60.0
2244,11,26,1,70.0
2245,7,24,2,90.0
2246,3,37,4,10.0
2247,17,18,4,10.0
2248,8,42,4,70.0
2249,14,49,1,80.0
2250,7,15,2,80.0
2251,16,6,2,20.0
2252,6,45,4,40.0
2253,7,50,1,40.0
2254,18,29,2,70.0
2255,15,12,1,70.0
2256,2,5,2,90.0
2257,6,8,4,60.0
2258,4,4,1,20.0
2259,6,6,2,90.0
2260,19,19,2,10.0
2261,16,42,1,90.0
2262,12,4,3,30.0
2263,16,38,3,70.0
2264,11,30,1,50.0
2265,19,14,1,50.0
2266,4,43,4,10.0
2267,17,18,3,30.0
2268,12,7,3,60.0
2269,16,5,3,30.0
2270,18,31,3,20.0
2271,5,36,2,30.0
2272,7,40,3,90.0
2273,8,41,4,30.0
2274,9,29,4,80.0
2275,7,44,2,20.0
2276,18,24,3,70.0
2277,12,32,2,60.0
2278,14,13,2,30.0
2279,10,39,3,20.0
2280,8,45,1,50.0
2281,13,43,4,80.0
2282,1,31,3,20.0
2283,10,21,3,90.0
2284,2,42,4,40.0
2285,17,26,2,70.0
2286,12,25,3,80.0
2287,2,5,1,20.0
2288,16,15,2,70.0
2289,7,25,1,30.0
2290,12,5,4,20.0
2291,5,43,1,40.0
2292,6,32,4,40.0
2293,2,2,4,20.0
2294,16,32,4,50.0
2295,10,44,3,20.0
2296,13,47,1,60.0
2297,3,42,2,40.0
2298,17,10,3,90.0
2299,16,13,4,90.0
2300,5,38,4,30.0
2301,12,33,1,50.0
2302,17,33,4,60.0
2303,6,9,1,10.0
2304,14,23,1,70.0
2305,16,22,3,10.0
2306,6,4,2,40.0
2307,5,36,4,90.0
2308,11,50,2,10.0
2309,11,49,2,70.0
2310,18,46,4,20.0
2311,6,33,1,70.0
2312,1,48,3,30.0
2313,7,31,4,70.0
2314,9,46,4,20.0
2315,12,29,4,20.0
2316,17,29,1,20.0
2317,12,23,1,40.0
2318,17,12,1,30.0
2319,19,45,4,30.0
2320,19,7,1,70.0
2321,14,37,1,40.0
2322,11,48,2,10.0
2323,16,26,4,70.0
2324,12,30,3,70.0
2325,14,30,1,30.0
2326,12,41,1,80.0
2327,6,11,1,80.0
2328,8,12,3,40.0
2329,12,10,1,70.0
2330,1,50,1,60.0
2331,12,24,1,50.0
2332,5,46,1,60.0
2333,5,32,4,70.0
2334,15,42,3,10.0
2335,6,50,2,50.0
2336,13,33,4,40.0
2337,5,18,1,90.0
2338,13,15,4,30.0
2339,20,47,4,70.0
2340,13,22,3,70.0
2341,11,24,2,80.0
2342,15,32,1,70.0
2343,10,30,1,20.0
2344,14,40,4,10.0
2345,14,29,1,60.0
2346,12,20,2,30.0
2347,20,45,1,70.0
2348,16,48,4,20.0
2349,10,43,3,80.0
2350,2,28,4,30.0
2351,1,35,1,70.0
2352,12,40,3,20.0
2353,12,4,4,30.0
2354,2,25,1,70.0
2355,15,10,4,40.0
2356,8,14,3,90.0
2357,18,30,2,60.0
2358,14,40,3,80.0
2359,16,14,1,60.0
2360,2,13,4,50.0
2361,17,5,4,10.0
2362,10,7,4,30.0
2363,10,16,3,20.0
2364,15,28,4,10.0
2365,13,38,4,70.0
2366,1,21,4,70.0
2367,8,12,2,80.0
2368,7,27,3,90.0
2369,12,6,4,70.0
2370,20,1,1,50.0
2371,2,25,4,20.0
2372,14,15,3,30.0
2373,4,43,3,70.0
2374,7,8,4,50.0
2375,9,23,3,60.0
2376,20,26,1,60.0
2377,14,5,3,70.0
2378,18,31,2,10.0
2379,12,9,2,50.0
2380,10,4,3,60.0
2381,6,4,1,80.0
2382,17,15,3,70.0
2383,17,31,2,70.0
2384,6,24,3,50.0
2385,11,5,1,90.0
2386,17,29,3,30.0
2387,8,35,2,40.0
2388,15,25,2,60.0
2389,15,20,3,50.0
2390,8,31,1,70.0
2391,5,48,2,80.0
2392,17,12,4,50.0
2393,10,2,3,80.0
2394,18,42,3,40.0
2395,3,2,2,30.0
2396,18,38,4,10.0
2397,7,26,3,30.0
2398,7,16,1,40.0
2399,20,17,2,30.0
2400,5,24,1,30.0
2401,3,18,4,40.0
2402,10,2,4,20.0
2403,16,11,4,50.0
2404,20,48,2,50.0
2405,7,32,4,80.0
2406,19,45,2,80.0
2407,9,34,4,90.0
2408,3,41,3,70.0
2409,11,4,2,70.0
2410,12,38,2,20.0
2411,17,16,1,40.0
2412,7,42,2,20.0
2413,14,20,3,80.0
2414,5,1,1,20.0
2415,10,23,1,60.0
2416,3,12,1,60.0
2417,3,46,4,90.0
2418,10,37,1,70.0
2419,9,25,1,20.0
2420,20,22,3,50.0
2421,1,41,4,90.0
2422,12,29,1,90.0
2423,3,15,4,30.0
2424,18,29,4,40.0
2425,13,1,3,90.0
2426,18,14,3,40.0
2427,1,14,4,20.0
2428,13,7,3,80.0
2429,9,26,4,50.0
2430,15,50,3,80.0
2431,10,36,1,50.0
2432,11,33,3,70.0
2433,10,49,1,10.0
2434,9,20,4,80.0
2435,19,46,3,30.0
2436,2,46,4,20.0
2437,2,45,1,70.0
2438,6,19,1,60.0
2439,19,27,4,90.0
2440,6,39,3,30.0
2441,18,46,2,10.0
2442,13,7,2,50.0
2443,3,19,1,80.0
2444,11,20,4,50.0
2445,17,41,4,60.0
2446,17,25,3,80.0
2447,10,40,3,50.0
2448,14,5,4,10.0
2449,18,10,4,10.0
2450,18,13,4,70.0
2451,2,4,3,30.0
2452,3,9,2,30.0
2453,4,25,2,60.0
2454,16,14,2,80.0
2455,1,39,1,50.0
2456,14,45,1,20.0
2457,12,14,1,70.0
2458,2,32,3,10.0
2459,18,49,3,30.0
2460,18,2,2,60.0
2461,11,2,1,30.0
2462,3,6,4,40.0
2463,5,9,3,90.0
2464,16,39,1,70.0
2465,15,38,2,30.0
2466,15,1,4,30.0
2467,3,34,1,40.0
2468,1,36,3,60.0
2469,19,22,4,10.0
2470,6,24,2,40.0
2471,18,34,2,80.0
2472,10,40,1,70.0
2473,3,27,2,40.0
2474,8,31,4,80.0
2475,15,30,3,10.0
2476,9,50,1,50.0
2477,12,20,2,20.0
2478,2,32,4,30.0
2479,2,21,3,40.0
2480,3,8,2,20.0
2481,10,34,1,80.0
2482,2,6,1,40.0
2483,6,45,3,40.0
2484,2,5,3,10.0
2485,11,36,3,80.0
2486,5,50,2,20.0
2487,9,48,4,70.0
2488,7,7,1,20.0
2489,15,47,2,30.0
2490,1,46,1,10.0
2491,3,35,2,40.0
2492,20,19,1,30.0
2493,13,4,2,60.0
2494,9,44,4,80.0
2495,4,37,4,20.0
2496,16,29,3,70.0
2497,5,50,3,10.0
2498,15,35,3,70.0
2499,1,27,3,80.0
2500,20,37,2,30.0
2501,9,8,1,60.0
2502,9,24,1,50.0
2503,6,26,1,10.0
2504,8,21,4,20.0
2505,4,22,2,40.0
2506,18,2,4,30.0
2507,1,2,1,30.0
2508,1,25,1,80.0
2509,9,22,3,20.0
2510,7,6,3,40.0
2511,7,47,1,60.0
2512,4,22,3,40.0
2513,20,39,3,10.0
2514,11,42,1,20.0
2515,20,48,3,20.0
2516,1,42,4,70.0
2517,19,25,4,10.0
2518,16,44,4,70.0
2519,18,40,1,40.0
2520,4,40,2,60.0
2521,1,48,2,50.0
2522,13,30,1,50.0
2523,4,20,3,50.0
2524,10,16,2,70.0
2525,20,26,4,10.0
2526,6,24,4,40.0
2527,4,24,2,40.0
2528,20,47,1,20.0
2529,7,44,3,90.0
2530,14,5,4,60.0
2531,12,16,3,90.0
2532,9,30,1,10.0
2533,17,40,2,70.0
2534,2,4,1,90.0
2535,5,25,1,90.0
2536,14,13,3,80.0
2537,5,8,3,30.0
2538,3,27,4,30.0
2539,16,13,3,90.0
2540,9,45,1,50.0
2541,3,3,3,70.0
2542,14,3,3,90.0
2543,11,47,1,90.0
2544,1,28,1,20.0
2545,12,37,4,20.0
2546,11,15,4,20.0
2547,20,14,4,50.0
2548,9,43,1,50.0
2549,4,38,4,90.0
2550,1,21,4,60.0
2551,4,38,2,30.0
2552,2,18,3,10.0
2553,4,16,3,20.0
2554,19,31,4,50.0
2555,18,49,2,90.0
2556,1,40,3,90.0
2557,14,17,4,20.0
2558,20,38,1,40.0
2559,18,1,1,10.0
2560,2,13,1,80.0
2561,13,6,1,70.0
2562,3,20,1,30.0
2563,2,4,2,70.0
2564,8,49,3,30.0
2565,10,9,2,40.0
2566,16,37,1,80.0
2567,1,29,4,50.0
2568,4,35,3,20.0
2569,18,38,4,70.0
2570,5,49,4,80.0
2571,18,34,3,20.0
2572,13,36,4,60.0
2573,9,25,3,60.0
2574,2,3,2,90.0
2575,17,25,1,60.0
2576,3,29,1,60.0
2577,2,17,1,70.0
2578,11,1,3,10.0
2579,3,30,1,40.0
2580,15,42,4,80.0
2581,3,27,2,20.0
2582,13,10,2,90.0
2583,1,25,2,90.0
2584,3,27,3,90.0
2585,8,21,2,10.0
2586,4,23,3,60.0
2587,19,24,2,70.0
2588,6,24,4,40.0
2589,9,21,2,80.0
2590,9,31,3,80.0
2591,7,18,3,20.0
2592,9,49,4,20.0
2593,11,47,4,40.0
2594,13,16,1,30.0
2595,12,1,1,70.0
2596,19,5,3,30.0
2597,2,2,2,70.0
2598,11,20,4,10.0
2599,18,42,3,40.0
2600,7,29,3,60.0
2601,4,11,1,90.0
2602,18,2,4,90.0
2603,2,19,3,30.0
2604,13,16,3,30.0
2605,16,45,4,30.0
2606,2,21,4,50.0
2607,3,27,2,10.0
2608,15,45,2,50.0
2609,16,15,3,30.0
2610,14,12,1,50.0
2611,8,14,4,20.0
2612,4,49,3,20.0
2613,14,16,3,20.0
2614,20,47,3,90.0
2615,12,26,2,10.0
2616,12,25,4,20.0
2617,5,25,4,30.0
2618,6,2,4,30.0
2619,2,1,3,60.0
2620,6,17,4,70.0
2621,13,34,4,40.0
2622,20,42,4,70.0
2623,14,10,1,60.0
2624,7,15,1,10.0
2625,3,2,1,50.0
2626,19,11,2,80.0
2627,19,28,4,60.0
2628,7,39,2,70.0
2629,1,3,2,60.0
2630,11,23,1,90.0
2631,7,17,2,30.0
2632,17,35,1,90.0
2633,2,28,4,70.0
2634,2,19,3,80.0
2635,11,6,1,90.0
2636,20,1,1,30.0
2637,20,11,3,90.0
2638,8,11,3,80.0
2639,10,44,1,20.0
2640,17,36,2,70.0
2641,13,27,2,20.0
2642,10,34,3,90.0
2643,12,46,4,90.0
2644,13,42,3,90.0
2645,6,40,1,20.0
2646,17,15,4,70.0
2647,2,30,3,10.0
2648,8,33,2,90.0
2649,3,4,1,10.0
2650,4,33,2,90.0
2651,20,2,4,30.0
2652,14,44,2,70.0
2653,20,15,4,60.0
2654,11,11,3,80.0
2655,6,24,4,10.0
2656,8,22,1,50.0
2657,15,29,2,30.0
2658,14,16,4,90.0
2659,4,11,3,60.0
2660,20,29,4,70.0
2661,20,11,4,80.0
2662,19,46,3,90.0
2663,1,18,2,10.0
2664,14,30,3,10.0
2665,7,16,1,90.0
2666,12,11,3,20.0
2667,12,2,2,60.0
2668,3,27,1,50.0
2669,19,34,2,50.0
2670,4,27,1,60.0
2671,1,2,4,40.0
2672,18,17,2,30.0
2673,19,33,2,10.0
2674,5,22,2,60.0
2675,3,23,3,30.0
2676,1,26,2,40.0
2677,1,32,2,90.0
2678,17,11,1,40.0
2679,15,4,2,70.0
2680,3,19,1,40.0
2681,2,27,2,10.0
2682,19,30,4,10.0
2683,15,47,1,90.0
2684,18,27,2,30.0
2685,17,43,3,50.0
2686,19,24,3,70.0
2687,9,44,4,60.0
2688,16,49,4,10.0
2689,8,9,3,30.0
2690,4,1,4,90.0
2691,10,44,3,20.0
2692,1,50,3,60.0
2693,19,13,4,20.0
2694,16,30,2,60.0
2695,10,29,3,40.0
2696,3,34,1,40.0
2697,20,33,1,20.0
2698,8,11,1,70.0
2699,3,24,4,30.0
2700,17,49,2,80.0
2701,20,7,2,10.0
2702,19,1,4,20.0
2703,10,26,2,60.0
2704,14,30,3,60.0
2705,8,18,3,90.0
2706,2,26,4,70.0
2707,6,38,1,30.0
2708,16,46,2,60.0
2709,17,20,4,50.0
2710,7,22,1,10.0
2711,20,15,3,50.0
2712,7,36,1,40.0
2713,12,13,1,50.0
2714,4,5,2,90.0
2715,11,16,1,70.0
2716,16,7,2,60.0
2717,17,31,3,40.0
2718,20,50,3,20.0
2719,18,21,2,20.0
2720,12,21,1,50.0
2721,15,15,4,60.0
2722,17,33,3,70.0
2723,4,37,4,20.0
2724,5,33,2,80.0
2725,7,26,3,20.0
2726,13,30,3,70.0
2727,20,24,1,70.0
2728,19,34,3,60.0
2729,18,36,4,10.0
2730,3,11,3,70.0
2731,9,22,1,50.0
2732,20,32,1,50.0
2733,13,50,1,70.0
2734,3,8,4,60.0
2735,16,46,1,10.0
2736,12,42,2,40.0
2737,16,47,4,20.0
2738,19,48,1,30.0
2739,19,41,2,50.0
2740,14,7,3,20.0
2741,8,42,4,10.0
2742,8,10,1,60.0
2743,12,27,4,60.0
2744,12,42,3,30.0
2745,19,21,1,80.0
2746,9,35,4,10.0
2747,9,41,4,20.0
2748,13,16,3,30.0
2749,8,42,4,10.0
2750,20,12,4,50.0
2751,2,46,3,60.0
2752,14,30,1,30.0
2753,11,49,1,60.0
2754,14,25,4,40.0
2755,18,12,1,40.0
2756,9,1,2,30.0
2757,19,17,4,30.0
2758,12,39,3,20.0
2759,1,12,2,40.0
2760,19,33,1,60.0
2761,11,11,3,30.0
2762,12,49,3,60.0
2763,16,12,1,20.0
2764,17,31,1,70.0
2765,14,3,4,30.0
2766,3,25,3,20.0
2767,18,41,4,40.0
2768,11,24,4,20.0
2769,17,34,2,50.0
2770,14,15,3,30.0
2771,8,43,2,60.0
2772,11,8,2,50.0
2773,15,7,3,40.0
2774,20,14,4,40.0
2775,20,44,1,70.0
2776,1,27,1,90.0
2777,10,39,1,10.0
2778,2,45,2,70.0
2779,4,11,2,60.0
2780,1,43,3,70.0
2781,3,35,3,70.0
2782,8,40,2,30.0
2783,19,27,3,90.0
2784,7,14,1,70.0
2785,14,22,4,10.0
2786,2,16,2,40.0
2787,2,20,3,10.0
2788,15,23,3,80.0
2789,14,25,4,30.0
2790,7,2,3,20.0
2791,1,42,4,30.0
2792,13,13,3,10.0
2793,1,35,3,20.0
2794,20,29,4,20.0
2795,12,6,4,20.0
2796,10,13,3,20.0
2797,4,10,3,50.0
2798,15,50,2,70.0
2799,18,10,2,60.0
2800,18,18,3,90.0
2801,4,12,2,40.0
2802,20,34,1,40.0
2803,7,41,4,90.0
2804,7,23,2,70.0
2805,10,19,3,60.0
2806,8,20,4,30.0
2807,2,12,2,50.0
2808,15,42,3,90.0
2809,10,30,3,20.0
2810,15,4,2,60.0
2811,2,21,1,60.0
2812,4,7,2,90.0
2813,2,46,4,60.0
2814,15,45,3,30.0
2815,2,24,3,50.0
2816,13,29,2,60.0
2817,1,17,3,70.0
2818,15,2,3,10.0
2819,12,7,3,30.0
2820,13,7,3,50.0
2821,3,29,1,30.0
2822,19,2,2,70.0
2823,12,22,3,30.0
2824,13,10,4,70.0
2825,6,40,3,70.0
2826,5,17,1,10.0
2827,15,29,1,50.0
2828,2,34,1,30.0
2829,12,22,3,30.0
2830,13,7,1,10.0
2831,10,42,1,50.0
2832,19,46,3,10.0
2833,16,36,4,40.0
2834,3,49,1,90.0
2835,20,18,4,90.0
2836,3,3,1,80.0
2837,1,44,1,30.0
2838,3,22,3,20.0
2839,20,4,1,40.0
2840,2,9,4,30.0
2841,9,39,3,90.0
2842,19,6,1,30.0
2843,14,43,3,90.0
2844,10,11,4,50.0
2845,7,12,3,90.0
2846,13,20,1,20.0
2847,15,12,3,50.0
2848,8,21,3,50.0
2849,14,36,2,10.0
2850,18,22,4,80.0
2851,8,48,3,80.0
2852,12,47,2,30.0
2853,17,42,3,70.0
2854,1,10,1,30.0
2855,20,48,3,80.0
2856,18,41,1,70.0
2857,18,13,4,80.0
2858,13,45,3,90.0
2859,8,45,2,20.0
2860,8,45,2,10.0
2861,5,2,3,30.0
2862,15,12,3,10.0
2863,7,40,3,80.0
2864,10,27,4,40.0
2865,9,47,1,40.0
2866,16,43,4,40.0
2867,12,16,1,50.0
2868,12,37,1,10.0
2869,19,13,3,50.0
2870,3,26,3,50.0
2871,13,9,3,70.0
2872,12,45,3,20.0
2873,9,24,2,10.0
2874,13,48,1,50.0
2875,1,1,2,50.0
2876,4,14,4,90.0
2877,17,21,1,50.0
2878,19,42,3,60.0
2879,7,46,3,30.0
2880,20,2,1,60.0
2881,10,24,1,30.0
2882,4,11,2,70.0
2883,2,39,1,90.0
2884,16,34,4,90.0
2885,13,20,3,20.0
2886,16,49,2,40.0
2887,6,10,4,60.0
2888,5,20,3,70.0
2889,9,25,3,30.0
2890,8,10,4,80.0
2891,16,4,1,20.0
2892,18,29,1,30.0
2893,10,12,2,60.0
2894,14,48,1,70.0
2895,18,32,3,70.0
2896,19,1,3,20.0
2897,6,23,3,60.0
2898,10,14,2,90.0
2899,13,7,2,80.0
2900,16,12,4,90.0
2901,1,19,2,20.0
2902,8,12,3,80.0
2903,7,22,3,70.0
2904,3,36,1,70.0
2905,1,1,2,20.0
2906,9,37,4,90.0
2907,2,25,4,50.0
2908,12,10,4,60.0
2909,1,22,3,90.0
2910,18,48,1,30.0
2911,2,11,2,80.0
2912,5,39,2,70.0
2913,6,41,2,80.0
2914,16,9,1,40.0
2915,9,26,2,70.0
2916,19,18,2,90.0
2917,16,22,3,40.0
2918,5,39,1,60.0
2919,8,26,4,50.0
2920,20,34,4,40.0
2921,16,14,2,40.0
2922,9,27,2,90.0
2923,17,45,1,90.0
2924,16,46,1,60.0
2925,3,32,2,40.0
2926,20,27,1,70.0
2927,11,29,1,80.0
2928,10,5,4,40.0
2929,5,45,2,60.0
2930,6,34,1,20.0
2931,4,39,2,60.0
2932,5,22,2,60.0
2933,1,50,2,20.0
2934,3,28,3,60.0
2935,2,24,1,40.0
2936,1,17,1,90.0
2937,17,12,3,10.0
2938,2,7,2,20.0
2939,15,32,3,40.0
2940,7,9,1,40.0
2941,12,45,1,80.0
2942,11,9,1,80.0
2943,9,27,3,20.0
2944,7,41,2,10.0
2945,2,15,2,90.0
2946,14,39,1,50.0
2947,5,13,4,90.0
2948,3,5,1,90.0
2949,6,5,4,50.0
2950,13,19,4,50.0
2951,12,36,2,40.0
2952,15,5,4,70.0
2953,9,4,1,30.0
2954,15,45,1,20.0
2955,4,22,1,50.0
2956,3,29,3,40.0
2957,5,32,3,20.0
2958,9,9,3,80.0
2959,3,13,1,10.0
2960,7,37,1,60.0
2961,13,45,1,10.0
2962,15,41,1,50.0
2963,7,43,3,30.0
2964,5,5,1,90.0
2965,15,42,2,40.0
2966,19,11,4,90.0
2967,9,45,4,60.0
2968,19,29,3,40.0
2969,12,45,1,30.0
2970,14,10,3,30.0
2971,6,24,3,90.0
2972,18,45,3,10.0
2973,11,33,4,50.0
2974,8,46,3,60.0
2975,20,14,4,10.0
2976,18,5,1,10.0
2977,6,31,1,40.0
2978,13,32,3,30.0
2979,8,2,1,80.0
2980,18,1,2,10.0
2981,6,4,1,30.0
2982,14,31,1,70.0
2983,9,50,2,80.0
2984,6,31,1,10.0
2985,17,40,3,60.0
2986,10,13,2,70.0
2987,2,29,4,90.0
2988,16,20,4,30.0
2989,12,49,3,30.0
2990,3,16,2,60.0
2991,9,15,4,30.0
2992,12,39,3,30.0
2993,6,24,1,20.0
2994,1,6,1,80.0
2995,12,3,2,80.0
2996,17,11,2,30.0
2997,11,22,4,60.0
2998,19,18,2,50.0
2999,6,13,3,40.0
3000,8,1,2,50.0
3001,1,28,1,30.0
3002,12,1,1,80.0
3003,18,49,3,40.0
3004,19,13,4,70.0
3005,5,32,2,10.0
3006,17,49,4,40.0
3007,11,49,3,50.0
3008,14,32,3,50.0
3009,10,41,3,70.0
3010,19,42,2,60.0
3011,3,44,1,90.0
3012,5,26,2,60.0
3013,8,44,4,80.0
3014,6,19,3,90.0
3015,13,18,3,80.0
3016,20,7,4,10.0
3017,15,13,3,90.0
3018,7,37,4,30.0
3019,15,46,1,10.0
3020,12,36,1,50.0
3021,12,1,1,70.0
3022,10,22,4,40.0
3023,18,4,4,80.0
3024,16,26,2,10.0
3025,13,23,3,20.0
3026,20,24,1,50.0
3027,19,33,4,10.0
3028,19,45,3,60.0
3029,7,9,2,40.0
3030,6,35,1,20.0
3031,17,22,3,10.0
3032,18,33,3,50.0
3033,1,10,2,60.0
3034,8,38,2,40.0
3035,16,44,1,40.0
3036,4,30,3,40.0
3037,3,43,2,50.0
3038,16,14,4,90.0
3039,6,28,1,80.0
3040,2,32,2,60.0
3041,4,27,4,40.0
3042,4,10,2,90.0
3043,19,13,4,20.0
3044,16,32,4,10.0
3045,12,49,1,20.0
3046,10,23,3,50.0
3047,13,8,3,70.0
3048,6,34,2,40.0
3049,3,38,4,40.0
3050,17,14,4,90.0
3051,19,23,4,30.0
3052,6,46,4,40.0
3053,19,36,4,80.0
3054,3,44,3,30.0
3055,16,32,3,40.0
3056,15,49,4,80.0
3057,3,26,4,70.0
3058,15,6,4,70.0
3059,14,25,1,80.0
3060,9,8,2,20.0
3061,4,6,1,80.0
3062,5,45,1,20.0
3063,19,20,3,40.0
3064,5,26,4,80.0
3065,19,21,1,40.0
3066,17,24,1,30.0
3067,10,44,1,20.0
3068,11,5,4,30.0
3069,8,28,4,80.0
3070,12,42,4,40.0
3071,6,2,3,10.0
3072,4,38,1,40.0
3073,6,42,1,40.0
3074,7,31,1,70.0
3075,9,24,3,30.0
3076,10,50,1,20.0
3077,19,34,4,60.0
3078,14,32,2,90.0
3079,7,6,1,90.0
3080,14,28,3,90.0
3081,10,47,4,10.0
3082,10,50,3,80.0
3083,5,43,2,10.0
3084,15,26,2,60.0
3085,12,33,3,20.0
3086,7,45,3,80.0
3087,14,30,1,10.0
3088,3,31,1,30.0
3089,14,25,4,70.0
3090,18,11,4,20.0
3091,11,48,2,90.0
3092,4,19,4,90.0
3093,14,41,3,20.0
3094,14,50,3,30.0
3095,10,37,4,50.0
3096,10,41,3,20.0
3097,17,23,3,90.0
3098,3,43,2,60.0
3099,9,7,3,90.0
3100,7,34,3,30.0
3101,4,5,1,80.0
3102,15,23,3,50.0
3103,17,26,4,90.0
3104,19,32,2,90.0
3105,19,41,4,40.0
3106,13,18,3,70.0
3107,5,9,4,50.0
3108,4,41,4,90.0
3109,6,7,2,10.0
3110,7,35,4,20.0
3111,10,50,3,60.0
3112,18,21,2,90.0
3113,18,1,1,60.0
3114,7,30,4,40.0
3115,3,2,3,10.0
3116,20,26,3,90.0
3117,8,20,3,70.0
3118,15,7,2,20.0
3119,15,5,1,40.0
3120,8,50,3,70.0
3121,8,13,3,10.0
3122,4,5,1,30.0
3123,19,41,2,50.0
3124,7,13,2,50.0
3125,11,12,4,90.0
3126,7,8,3,30.0
3127,10,41,4,70.0
3128,8,34,4,50.0
3129,16,36,1,30.0
3130,17,40,1,40.0
3131,4,21,4,70.0
3132,19,45,4,10.0
3133,18,47,2,80.0
3134,9,10,1,30.0
3135,4,36,4,50.0
3136,15,47,1,50.0
3137,19,48,3,40.0
3138,6,34,1,70.0
3139,3,46,3,10.0
3140,11,34,3,90.0
3141,13,10,1,60.0
3142,13,28,2,40.0
3143,13,30,2,40.0
3144,9,10,4,60.0
3145,3,21,2,50.0
3146,1,50,2,30.0
3147,7,46,2,50.0
3148,20,47,4,60.0
3149,8,22,1,20.0
3150,18,30,2,90.0
3151,16,1,2,20.0
3152,5,4,4,80.0
3153,14,40,3,40.0
3154,15,10,3,40.0
3155,11,33,3,90.0
3156,4,18,2,30.0
3157,17,32,4,20.0
3158,4,33,2,10.0
3159,3,9,3,70.0
3160,19,18,3,30.0
3161,17,35,3,10.0
3162,9,4,4,20.0
3163,13,15,4,40.0
3164,11,7,1,70.0
3165,19,13,4,70.0
3166,14,34,2,10.0
3167,7,35,1,30.0
3168,16,6,4,50.0
3169,19,1,1,90.0
3170,11,21,4,30.0
3171,14,36,3,20.0
3172,6,7,3,70.0
3173,16,18,1,70.0
3174,3,15,4,40.0
3175,15,44,1,30.0
3176,14,26,4,20.0
3177,15,48,2,40.0
3178,9,23,4,40.0
3179,7,8,2,60.0
3180,11,9,1,30.0
3181,1,29,4,30.0
3182,16,32,2,20.0
3183,3,15,4,10.0
3184,3,16,3,80.0
3185,12,31,1,50.0
3186,1,47,2,80.0
3187,18,5,3,70.0
3188,5,9,3,80.0
3189,4,28,4,70.0
3190,5,42,4,50.0
3191,9,26,3,90.0
3192,9,41,1,40.0
3193,6,28,1,20.0
3194,5,36,2,50.0
3195,15,46,2,20.0
3196,2,1,2,40.0
3197,11,19,2,40.0
3198,3,33,4,50.0
3199,15,41,2,90.0
3200,12,49,4,80.0
3201,5,26,1,30.0
3202,15,2,1,10.0
3203,12,26,1,70.0
3204,12,21,1,20.0
3205,13,16,2,60.0
3206,5,41,1,20.0
3207,8,32,1,10.0
3208,18,40,4,30.0
3209,1,11,3,80.0
3210,13,10,3,80.0
3211,16,29,1,40.0
3212,12,44,4,30.0
3213,9,50,1,60.0
3214,3,43,4,80.0
3215,13,42,4,60.0
3216,1,10,2,10.0
3217,11,49,4,50.0
3218,7,27,1,60.0
3219,17,30,2,80.0
3220,14,5,4,90.0
3221,9,30,3,50.0
3222,8,14,3,90.0
3223,13,6,2,90.0
3224,18,49,3,50.0
3225,8,36,4,30.0
3226,20,17,3,20.0
3227,13,26,3,80.0
3228,1,20,3,90.0
3229,7,29,2,80.0
3230,5,46,1,30.0
3231,3,48,1,70.0
3232,1,38,3,50.0
3233,7,34,3,50.0
3234,1,20,3,30.0
3235,8,49,4,60.0
3236,4,18,1,10.0
3237,13,28,3,80.0
3238,16,43,3,80.0
3239,4,21,3,50.0
3240,11,23,3,40.0
3241,16,12,3,60.0
3242,10,5,1,40.0
3243,9,8,2,40.0
3244,6,38,3,10.0
3245,11,7,2,90.0
3246,17,25,1,40.0
3247,11,2,1,90.0
3248,13,30,3,90.0
3249,14,10,4,20.0
3250,17,27,4,60.0
3251,7,21,3,30.0
3252,18,9,2,60.0
3253,6,45,4,30.0
3254,5,46,1,80.0
3255,17,30,2,40.0
3256,2,46,2,30.0
3257,19,18,1,60.0
3258,6,25,4,30.0
3259,4,16,4,60.0
3260,7,25,3,20.0
3261,11,28,1,20.0
3262,20,42,3,10.0
3263,1,11,1,10.0
3264,1,36,4,80.0
3265,2,9,2,70.0
3266,2,13,1,40.0
3267,19,9,1,60.0
3268,17,37,3,60.0
3269,12,35,2,20.0
3270,4,9,3,10.0
3271,10,31,3,40.0
3272,7,26,1,40.0
3273,2,27,4,70.0
3274,1,28,4,10.0
3275,13,25,4,40.0
3276,16,47,4,80.0
3277,11,31,3,30.0
3278,14,3,3,50.0
3279,15,6,1,60.0
3280,8,8,4,10.0
3281,4,1,4,70.0
3282,11,6,4,80.0
3283,19,4,2,50.0
3284,11,18,3,80.0
3285,14,48,2,60.0
3286,4,5,4,10.0
3287,17,6,1,60.0
3288,3,5,2,10.0
3289,3,23,2,10.0
3290,19,11,2,70.0
3291,14,47,4,10.0
3292,18,8,4,30.0
3293,17,24,3,70.0
3294,19,21,1,20.0
3295,12,26,2,70.0
3296,14,44,3,10.0
3297,15,21,1,80.0
3298,17,13,1,90.0
3299,16,17,4,60.0
